http://www.uscourts.gov/Statistics/WiretapReports/wiretap-report-2013.aspx#sa4,http://web.archive.org/web/20150429023108/http://www.uscourts.gov:80/Statistics/WiretapReports/wiretap-report-2013.aspx,Same,Content slightly updated
http://arstechnica.com/media/news/2009/06/tiered-service-rs-dvrs-seen-as-critical-to-cable-profits.ars,http://web.archive.org/web/20110320003742/http://arstechnica.com:80/media/news/2009/06/tiered-service-rs-dvrs-seen-as-critical-to-cable-profits.ars,Same,
http://www.nytimes.com/2004/10/22/business/22music.html,http://web.archive.org/web/20150528063754/http://www.nytimes.com/2004/10/22/business/22music.html,Same,Origin complete page requires subscription
http://www.nytimes.com/2004/09/02/politics/campaign/02protest.html,http://web.archive.org/web/20150528014741/http://www.nytimes.com/2004/09/02/politics/campaign/02protest.html,Same,Origin complete page requires subscription
http://isaac.exploratorium.edu/%7Epauld/physics/relativity/relativitytimefly.htm,http://web.archive.org/web/20100613140345/http://isaac.exploratorium.edu/~pauld/physics/relativity/relativitytimefly.htm,Same,
http://www.nytimes.com/2004/04/08/technology/circuits/08goog.html,http://web.archive.org/web/20151012065354/http://www.nytimes.com/2004/04/08/technology/circuits/08goog.html,Same,Origin compete page requires subscription
http://www.pnas.org/cgi/content/abstract/102/41/14497,http://web.archive.org/web/20080726103228/http://www.pnas.org/cgi/content/abstract/102/41/14497,Same,Publications available under UMich network
http://reason.com/archives/2014/04/26/living-with-inequality,http://web.archive.org/web/20190117001239/http://reason.com/archives/2014/04/26/living-with-inequality,Same,
http://gizmodo.com/5367420/google-threatens-cyanogen-android-hacker-with-cease+and+desist,http://web.archive.org/web/20140208002916/http://gizmodo.com/5367420/google-threatens-cyanogen-android-hacker-with-cease+and+desist,Same,
http://www.internethalloffame.org/press/latest-news/internet-hall-fame-announces-2013-inductees,http://web.archive.org/web/20190821140953/https://www.internethalloffame.org//press/latest-news/internet-hall-fame-announces-2013-inductees,Same,
http://www.aclu.org/safefree/general/39922res20090618.html,http://web.archive.org/web/20091015122043/http://www.aclu.org/safefree/general/39922res20090618.html,Same,
http://research.google.com/pubs/author6411.html,http://web.archive.org/web/20160430095410/http://research.google.com/pubs/author6411.html,Same,
http://www.michaelgeist.ca/content/view/7096/135/,http://web.archive.org/web/20140629223248/http://www.michaelgeist.ca/content/view/7096/135/,Same,Wayback Style broken. Content same
http://blogs.scientificamerican.com/cross-check/2013/02/16/why-drones-should-make-you-afraid-very-afraid/,http://web.archive.org/web/20150417113133/http://blogs.scientificamerican.com:80/cross-check/2013/02/16/why-drones-should-make-you-afraid-very-afraid/,Same,
http://siliconangle.com/blog/2014/09/22/satya-nadellas-cutbacks-reach-microsofts-silicon-valley-brainiac-hub/,http://web.archive.org/web/20140924081504/http://siliconangle.com/blog/2014/09/22/satya-nadellas-cutbacks-reach-microsofts-silicon-valley-brainiac-hub/,Same,
http://www.huffingtonpost.com/2013/11/26/nsa-porn-muslims_n_4346128.html,http://web.archive.org/web/20190317150927/https://www.huffingtonpost.com/2013/11/26/nsa-porn-muslims_n_4346128.html,Same,
http://www.huffingtonpost.com/bruce-kushnick/alec-your-communications-_b_3287860.html,http://web.archive.org/web/20181209152355/https://www.huffingtonpost.com/bruce-kushnick/alec-your-communications-_b_3287860.html,Same,
http://www.futureoftheinternet.org/,http://web.archive.org/web/20190822004058/http://futureoftheinternet.org/,Same,
http://www.nature.com/nature/journal/vaop/ncurrent/abs/nature08121.html,http://web.archive.org/web/20090805010043/http://www.nature.com:80/nature/journal/vaop/ncurrent/abs/nature08121.html,Same,
http://www.fiercewireless.com/tech/story/google-seeks-proposals-internet-things-research-expedition/2014-12-14,http://web.archive.org/web/20150608064702/http://www.fiercewireless.com/tech/story/google-seeks-proposals-internet-things-research-expedition/2014-12-14,Same,
http://www.pcinpact.com/actu/news/50209-liberation-deneuvre-april-hadopi-critiques.htm,http://web.archive.org/web/20111025104126/http://www.pcinpact.com:80/actu/news/50209-liberation-deneuvre-april-hadopi-critiques.htm,Same,
http://maccentral.macworld.com/news/2004/06/02/toshiba/index.php,http://web.archive.org/web/20040603123954/http://maccentral.macworld.com:80/news/2004/06/02/toshiba/index.php,Same,
http://www.reuters.com/article/2014/11/12/us-at-t-regulations-internet-idUSKCN0IW1JC20141112,http://web.archive.org/web/20150814124334/http://www.reuters.com/article/2014/11/12/us-at-t-regulations-internet-idUSKCN0IW1JC20141112,Same,
http://www.nytimes.com/2004/04/22/opinion/22FRIE.html,http://web.archive.org/web/20150919053227/http://www.nytimes.com/2004/04/22/opinion/22FRIE.html,Same,
http://www.huffingtonpost.com/arianna-huffington/sunday-roundup_b_292283.html,http://web.archive.org/web/20140829212702/http://www.huffingtonpost.com/arianna-huffington/sunday-roundup_b_292283.html,Same,
http://arstechnica.com/security/2014/04/how-heartbleed-transformed-https-security-into-the-stuff-of-absurdist-theater/,http://web.archive.org/web/20161207005612/http://arstechnica.com:80/security/2014/04/how-heartbleed-transformed-https-security-into-the-stuff-of-absurdist-theater/,Same,
http://www.huffingtonpost.com/2014/07/15/tsa-agent-dc-license-passport_n_5588735.html?utm_hp_ref=tw,http://web.archive.org/web/20140717012523/http://www.huffingtonpost.com/2014/07/15/tsa-agent-dc-license-passport_n_5588735.html?utm_hp_ref=tw,Same,
http://www.itworld.com/cloud-computing/429166/why-many-programmers-don-t-bother-joining-acm,http://web.archive.org/web/20140804025036/http://www.itworld.com:80/cloud-computing/429166/why-many-programmers-don-t-bother-joining-acm,Same,Important img missing
http://www.infoworld.com/article/2836715/android/android-lollipop-aims-to-be-googles-ios-7.html,http://web.archive.org/web/20181121205408/https://www.infoworld.com/article/2836715/android/android-lollipop-aims-to-be-googles-ios-7.html,Same,
https://firstlook.org/theintercept/2014/10/30/hacking-team/,http://web.archive.org/web/20150811001536/https://firstlook.org/theintercept/2014/10/30/hacking-team/,Same,Wayback Crawled link broken
http://yro.slashdot.org/yro/04/08/20/221230.shtml?tid=155&tid=172,http://web.archive.org/web/20050507033607/http://yro.slashdot.org:80/yro/04/08/20/221230.shtml?tid=155&tid=172,Same,Forum like page.
http://billmoyers.com/episode/full-show-neil-degrasse-tyson-on-the-new-cosmos/,http://web.archive.org/web/20150510174058/http://billmoyers.com:80/episode/full-show-neil-degrasse-tyson-on-the-new-cosmos/,Same,
http://www.newrepublic.com/article/magazine/104638/the-need-new-party,http://web.archive.org/web/20150909072909/http://www.newrepublic.com/article/magazine/104638/the-need-new-party,Same,
http://www.photoshopuser.com/,http://web.archive.org/web/20181109131835/http://www.photoshopuser.com:80/,Same,Landing Page But not updated
https://asia.nikkei.com/Business/Business-Trends/China-s-strict-new-cybersecurity-law-ensnares-Japanese-companies,http://web.archive.org/web/20190828151316/https://asia.nikkei.com/Business/Business-trends/China-s-strict-new-cybersecurity-law-ensnares-Japanese-companies,Same,
http://online.wsj.com/article/SB10001424052970204556804574261940842372518.html,http://web.archive.org/web/20130509043650/http://online.wsj.com/article/SB10001424052970204556804574261940842372518.html,Same,Original complete page require subscription
http://blog.wired.com/wiredscience/2009/04/newtonai.html,http://web.archive.org/web/20090425083946/http://blog.wired.com:80/wiredscience/2009/04/newtonai.html,Same,
http://www.stripes.com/article.asp?section=104&article=65799,http://web.archive.org/web/20100106040147/http://www.stripes.com:80/article.asp?section=104&article=65799,Same,
http://www.infoplease.com/ipa/A0107690.html,http://web.archive.org/web/20130517201631/http://www.infoplease.com:80/ipa/A0107690.html?,Same,
"http://www.latimes.com/news/science/la-sci-fossils18-2009feb18,0,7775847.story","http://web.archive.org/web/20090309104554/http://www.latimes.com:80/news/science/la-sci-fossils18-2009feb18,0,7775847.story",Same,
http://publicpolicy.verizon.com/blog/entry/why-is-netflix-buffering-dispelling-the-congestion-myth,http://web.archive.org/web/20151013041817/http://publicpolicy.verizon.com:80/blog/entry/why-is-netflix-buffering-dispelling-the-congestion-myth,Same,
https://firstlook.org/theintercept/2014/07/25/nsas-new-partner-spying-saudi-arabias-brutal-state-police/,http://web.archive.org/web/20150810234702/https://firstlook.org/theintercept/2014/07/25/nsas-new-partner-spying-saudi-arabias-brutal-state-police/,Same,Wayback Crawled link broken
http://www.stevens.edu/news/content/stevens-professor-andrew-russell-pens-book-open-standards-and-digital-age,http://web.archive.org/web/20151109095828/http://www.stevens.edu:80/news/content/stevens-professor-andrew-russell-pens-book-open-standards-and-digital-age,Same,
http://www.robtex.com/dns/ns1.worldnic.com.html,http://web.archive.org/web/20120616200117/http://www.robtex.com:80/dns/ns1.worldnic.com.html,Not sure,Analytical page. Could be Updated
http://www.independent.co.uk/,http://web.archive.org/web/20190901223247/https://www.independent.co.uk/,Not sure,Landing Page
http://www.theguardian.com/world/the-nsa-files,http://web.archive.org/web/20141003122712/http://www.theguardian.com/world/the-nsa-files,Not sure,Landing Page
http://www.technorati.com/tag/Music,http://web.archive.org/web/20180925123248/http://www.technorati.com/tag/music,Not sure,Latest avail page same. But seems to be a soft 404
http://www.news.com/,http://web.archive.org/web/20081120070207/http://www.news.com./,Not sure,Landing Page
http://egg999.org/,http://web.archive.org/web/20150221065731/http://www.egg999.org/,Not sure,Landing page redirection
http://www.aclu.org/news/,http://web.archive.org/web/20171124024212/https://www.aclu.org/news,Not sure,Landing Page
http://www.cstb.org/,http://web.archive.org/web/20080905072016/http://www.cstb.org./,Not sure,Landing Page with different domains
http://faaat.net/cannabis,http://web.archive.org/web/20190402032224/https://faaat.net/cannabis/,Not sure,Landing page. Original page is mainpage instead of landing page
http://mcdonalds.com/,http://web.archive.org/web/20101002164607/http://www1.mcdonalds.com/,Not sure,Landing Page
http://www.defensetech.org/,http://web.archive.org/web/20171208112532/https://www.defensetech.org/,Not sure,Moved msg on navigation page
https://www.amacad.org/content/Research/researchproject.aspx?d=1276,http://web.archive.org/web/20181216131242/https://www.amacad.org/content/Research/researchproject.aspx?d=1276,Not sure,Title same. Content heavily updated
http://www.burdadigital.de/,http://web.archive.org/web/20121003005304/http://www.burdadigital.de/,Not sure,Landing Page
http://www.amtrak.com/,http://web.archive.org/web/20190806135928/http://www.amtrak.com/,Not sure,Landing Page
http://thomas.loc.gov/home/approp/app05.html,http://web.archive.org/web/20141209165502/http://thomas.loc.gov/home/approp/app05.html,Not sure,
http://theguardian.com/,http://web.archive.org/web/20131028172748/https://www.theguardian.com/,Not sure,Landing Page
http://www.cox.com/policy/congestionmanagement/,http://web.archive.org/web/20181228002612/http://www.cox.com/policy/congestionmanagement/,Not sure,
http://usacm.acm.org/usacm/weblog,http://web.archive.org/web/20110419154915/http://usacm.acm.org:80/usacm/weblog/,Missing,404
http://www.reuters.com/newsArticle.jhtml,http://web.archive.org/web/20050630031338/http://www.reuters.com:80/newsArticle.jhtml,Missing,
http://www.thebaffler.com/past/of_flying_cars/print,http://web.archive.org/web/20140716002123/http://www.thebaffler.com/past/of_flying_cars/print,Missing,
http://news.com.com/Attack+of+Comcast%27s+Internet+zombies/2010-1034_3-5218178.html?part=rss&tag=feed&subj=news,http://web.archive.org/web/20040803113729/http://news.com.com:80/Attack+of+Comcast%27s+Internet+zombies/2010-1034_3-5218178.html?part=rss&tag=feed&subj=news,Missing,
http://www.darkreading.com/shared/printableArticle.jhtml?articleID=217801293,http://web.archive.org/web/20090625085112/http://www.darkreading.com:80/shared/printableArticle.jhtml?articleID=217801293,Missing,
http://www.cdt.org/digi_tele/voip.shtml,http://web.archive.org/web/20111122090733/http://www.cdt.org/digi_tele/voip.shtml,Missing,Wayback's copy is missing
http://finance.lycos.com/qc/news/story.aspx?story=200411150144_APO_V5198,http://web.archive.org/web/20041117143155/http://finance.lycos.com:80/qc/news/story.aspx?story=200411150144_APO_V5198,Missing,
http://ptech.wsj.com/archive/report-200408.html,http://web.archive.org/web/20070223010319/http://ptech.wsj.com:80/archive/report-200408.html,Missing,
http://zdnet.com.com/2100-1105-5236233.html,http://web.archive.org/web/20081202070438/http://zdnet.com.com/2100-1105-5236233.html,Missing,
http://www.allheadlinenews.com/articles/7015178654,http://web.archive.org/web/20120118172653/http://www.allheadlinenews.com/articles/7015178654,Missing,article pages to home page. Wayback machine nor real copyı
http://annatopia.com/home.html,http://web.archive.org/web/20140817103228/http://annatopia.com:80/home.html,Missing,
http://online.wsj.com/email,http://web.archive.org/web/20080905032857/http://online.wsj.com/email,Missing,
http://telephonyonline.com/3g4g/news/wireless-future-road-block-1008/,http://web.archive.org/web/20091215020801/http://telephonyonline.com:80/3g4g/news/wireless-future-road-block-1008/,Missing,
http://www.informationweek.com/news/personal_tech/drm/showArticle.jhtml?articleID=218501227,http://web.archive.org/web/20101226092313/http://www.informationweek.com:80/news/personal_tech/drm/showArticle.jhtml?articleID=218501227,Missing,
http://www.msnbc.msn.com/id/6542347/site/newsweek/,http://web.archive.org/web/20080905175147/http://www.msnbc.msn.com/id/6542347/site/newsweek,Missing,
http://isc.sans.org/diary.html?storyid=5869,http://web.archive.org/web/20110529091034/http://isc.sans.org:80/diary.html?storyid=5869,Missing,
http://www.iht.com/articles/524502.html,http://web.archive.org/web/20050307113723/http://www.iht.com:80/articles/524502.html,Missing,
http://cleanslate.stanford.edu/,http://web.archive.org/web/20170522053229/http://cleanslate.stanford.edu:80/,Missing,
http://www.newyorker.com/fact/content/?040802fa_fact,http://web.archive.org/web/20070211161844/http://www.newyorker.com:80/fact/content?040802fa_fact,Missing,
http://www.nbc4.com/news/3611999/detail.html,http://web.archive.org/web/20090107141912/http://www.nbc4.com/news/3611999/detail.html,Missing,
http://www.technorati.com/tag/MainStreamMedia,http://web.archive.org/web/20111108081651/http://technorati.com/tag/mainstreammedia,Missing,
http://hesketh.com/about/careers/web_designer.html,http://web.archive.org/web/20090106033456/http://www.hesketh.com/about/careers/web_designer.html,Missing,
